claim_id,pet_id,provider_id,month,region,provider_type,species,breed_group,age,complexity,condition,treatment,units,unit_price,paid,referred,vet_note,source
C0006014,P0495,VET-007,2025-01,metro,specialty,dog,mixed,5,1,dermatitis,consult,1,428.94,428.94,true,dermatitis; age 5; complexity 1; referral noted,synthetic-v1
C0006015,P1714,VET-007,2025-01,metro,specialty,dog,medium,7,1,otitis,consult,2,376.13,752.25,true,otitis; age 7; complexity 1; referral noted,synthetic-v1
C0006016,P1337,VET-007,2025-01,metro,specialty,cat,large,3,1,gastroenteritis,pathology,1,378.75,378.75,true,gastroenteritis; age 3; complexity 1; referral noted,synthetic-v1
C0006017,P1176,VET-007,2025-01,metro,specialty,dog,medium,3,2,otitis,cytology,1,247.61,247.61,true,otitis; age 3; complexity 2; referral noted,synthetic-v1
C0006018,P1082,VET-007,2025-01,metro,specialty,dog,small,9,0,gastroenteritis,consult,2,359.22,718.44,true,gastroenteritis; age 9; complexity 0; referral noted,synthetic-v1
C0006019,P1122,VET-007,2025-01,metro,specialty,dog,mixed,13,1,dermatitis,medication,1,256.45,256.45,true,dermatitis; age 13; complexity 1; repeat visit; referral noted,synthetic-v1
C0006020,P1075,VET-007,2025-01,metro,specialty,cat,mixed,3,1,dermatitis,consult,2,355.91,711.82,true,dermatitis; age 3; complexity 1; repeat visit; referral noted,synthetic-v1
C0006021,P0904,VET-007,2025-01,metro,specialty,dog,medium,13,0,gastroenteritis,pathology,1,361.77,361.77,true,gastroenteritis; age 13; complexity 0; referral noted,synthetic-v1
C0006022,P1248,VET-007,2025-01,metro,specialty,dog,small,13,0,dermatitis,consult,1,424.71,424.71,true,dermatitis; age 13; complexity 0; referral noted,synthetic-v1
C0006023,P2202,VET-007,2025-01,metro,specialty,dog,small,5,1,gastroenteritis,pathology,1,372.45,372.45,true,gastroenteritis; age 5; complexity 1; referral noted,synthetic-v1
C0006024,P1162,VET-007,2025-01,metro,specialty,cat,large,5,0,otitis,consult,1,324.64,324.64,true,otitis; age 5; complexity 0; referral noted,synthetic-v1
C0006025,P1312,VET-007,2025-01,metro,specialty,dog,large,6,0,dermatitis,consult,1,335.44,335.44,true,dermatitis; age 6; complexity 0; referral noted,synthetic-v1
C0007000,P0259,VET-008,2025-01,regional,specialty,cat,mixed,3,0,dermatitis,medication,1,234.38,234.38,true,dermatitis; age 3; complexity 0; referral noted,synthetic-v1
C0007001,P2389,VET-008,2025-01,regional,specialty,dog,large,8,2,dermatitis,medication,2,240.55,481.11,true,dermatitis; age 8; complexity 2; referral noted,synthetic-v1
C0007002,P2208,VET-008,2025-01,regional,specialty,dog,small,11,2,dermatitis,consult,1,360.57,360.57,true,dermatitis; age 11; complexity 2; referral noted,synthetic-v1
C0007003,P1248,VET-008,2025-01,regional,specialty,dog,mixed,2,0,otitis,consult,1,264.83,264.83,true,otitis; age 2; complexity 0; referral noted,synthetic-v1
C0007004,P0856,VET-008,2025-01,regional,specialty,dog,large,12,2,gastroenteritis,pathology,2,415.52,831.04,true,gastroenteritis; age 12; complexity 2; referral noted,synthetic-v1
C0007005,P1570,VET-008,2025-01,regional,specialty,dog,large,7,1,gastroenteritis,consult,1,333.41,333.41,true,gastroenteritis; age 7; complexity 1; referral noted,synthetic-v1
C0007006,P0921,VET-008,2025-01,regional,specialty,dog,medium,14,1,otitis,consult,1,344.18,344.18,true,otitis; age 14; complexity 1; referral noted,synthetic-v1
C0007007,P1107,VET-008,2025-01,regional,specialty,dog,mixed,10,0,gastroenteritis,pathology,1,321.43,321.43,true,gastroenteritis; age 10; complexity 0; referral noted,synthetic-v1
C0007008,P0015,VET-008,2025-01,regional,specialty,dog,medium,6,1,gastroenteritis,pathology,2,365.76,731.53,true,gastroenteritis; age 6; complexity 1; referral noted,synthetic-v1
C0007009,P0722,VET-008,2025-01,regional,specialty,dog,small,12,2,dermatitis,medication,1,293.92,293.92,true,dermatitis; age 12; complexity 2; referral noted,synthetic-v1
C0007010,P0069,VET-008,2025-01,regional,specialty,cat,medium,9,0,gastroenteritis,pathology,1,310.12,310.12,true,gastroenteritis; age 9; complexity 0; repeat visit; referral noted,synthetic-v1
C0007011,P0770,VET-008,2025-01,regional,specialty,dog,large,4,0,otitis,consult,1,270.28,270.28,true,otitis; age 4; complexity 0; referral noted,synthetic-v1
C0007012,P0706,VET-008,2025-01,regional,specialty,cat,small,4,1,otitis,cytology,1,187.81,187.81,true,otitis; age 4; complexity 1; referral noted,synthetic-v1
C0007013,P1237,VET-008,2025-01,regional,specialty,dog,large,10,1,gastroenteritis,consult,1,322.73,322.73,true,gastroenteritis; age 10; complexity 1; repeat visit; referral noted,synthetic-v1
C0007014,P0650,VET-008,2025-01,regional,specialty,dog,small,2,0,otitis,consult,2,231.30,462.61,true,otitis; age 2; complexity 0; repeat visit; referral noted,synthetic-v1
C0007015,P0382,VET-008,2025-01,regional,specialty,dog,small,6,0,otitis,consult,2,240.39,480.78,true,otitis; age 6; complexity 0; referral noted,synthetic-v1
C0007016,P1758,VET-008,2025-01,regional,specialty,dog,large,8,0,gastroenteritis,pathology,1,313.56,313.56,true,gastroenteritis; age 8; complexity 0; referral noted,synthetic-v1
C0007017,P1430,VET-008,2025-01,regional,specialty,dog,large,4,0,dermatitis,consult,1,264.35,264.35,true,dermatitis; age 4; complexity 0; referral noted,synthetic-v1
C0007018,P0691,VET-008,2025-01,regional,specialty,cat,mixed,8,0,dermatitis,consult,1,264.48,264.48,true,dermatitis; age 8; complexity 0; referral noted,synthetic-v1
C0008000,P2036,VET-009,2025-01,rural,specialty,cat,large,10,0,gastroenteritis,pathology,1,365.06,365.06,true,gastroenteritis; age 10; complexity 0; referral noted,synthetic-v1
C0008001,P1103,VET-009,2025-01,rural,specialty,cat,large,5,1,dermatitis,medication,2,249.80,499.61,true,dermatitis; age 5; complexity 1; referral noted,synthetic-v1
C0008002,P1796,VET-009,2025-01,rural,specialty,dog,medium,7,1,gastroenteritis,pathology,1,428.22,428.22,true,gastroenteritis; age 7; complexity 1; referral noted,synthetic-v1
C0008003,P0466,VET-009,2025-01,rural,specialty,cat,large,10,1,otitis,consult,2,323.04,646.08,true,otitis; age 10; complexity 1; referral noted,synthetic-v1
C0008004,P0906,VET-009,2025-01,rural,specialty,dog,mixed,8,2,dermatitis,consult,2,402.88,805.77,true,dermatitis; age 8; complexity 2; referral noted,synthetic-v1
C0008005,P0303,VET-009,2025-01,rural,specialty,dog,large,3,2,otitis,consult,2,352.83,705.65,true,otitis; age 3; complexity 2; referral noted,synthetic-v1
C0008006,P2062,VET-009,2025-01,rural,specialty,dog,mixed,5,1,gastroenteritis,consult,2,309.99,619.97,true,gastroenteritis; age 5; complexity 1; referral noted,synthetic-v1
C0008007,P2343,VET-009,2025-01,rural,specialty,dog,small,9,0,dermatitis,consult,1,336.74,336.74,true,dermatitis; age 9; complexity 0; referral noted,synthetic-v1
C0008008,P2094,VET-009,2025-01,rural,specialty,dog,mixed,6,1,otitis,consult,1,280.19,280.19,true,otitis; age 6; complexity 1; referral noted,synthetic-v1
C0008009,P0476,VET-009,2025-01,rural,specialty,dog,medium,13,2,gastroenteritis,pathology,1,575.42,575.42,true,gastroenteritis; age 13; complexity 2; referral noted,synthetic-v1
C0008010,P2131,VET-009,2025-01,rural,specialty,dog,mixed,12,0,gastroenteritis,consult,2,338.81,677.63,true,gastroenteritis; age 12; complexity 0; referral noted,synthetic-v1
C0008011,P0235,VET-009,2025-01,rural,specialty,dog,medium,8,1,dermatitis,medication,1,283.79,283.79,true,dermatitis; age 8; complexity 1; referral noted,synthetic-v1
C0008012,P0478,VET-009,2025-01,rural,specialty,cat,small,6,1,dermatitis,medication,1,236.57,236.57,true,dermatitis; age 6; complexity 1; referral noted,synthetic-v1
C0008013,P1632,VET-009,2025-01,rural,specialty,dog,medium,12,0,gastroenteritis,consult,1,386.20,386.20,true,gastroenteritis; age 12; complexity 0; referral noted,synthetic-v1
C0008014,P1704,VET-009,2025-01,rural,specialty,cat,small,3,0,otitis,cytology,1,198.73,198.73,true,otitis; age 3; complexity 0; repeat visit; referral noted,synthetic-v1
C0008015,P1854,VET-009,2025-01,rural,specialty,dog,small,3,0,otitis,cytology,1,172.00,172.00,true,otitis; age 3; complexity 0; referral noted,synthetic-v1
C0008016,P2088,VET-009,2025-01,rural,specialty,cat,medium,4,2,dermatitis,medication,1,320.16,320.16,true,dermatitis; age 4; complexity 2; referral noted,synthetic-v1
C0008017,P0565,VET-009,2025-01,rural,specialty,cat,small,12,1,dermatitis,medication,1,340.42,340.42,true,dermatitis; age 12; complexity 1; referral noted,synthetic-v1
C0008018,P1816,VET-009,2025-01,rural,specialty,cat,medium,1,2,gastroenteritis,pathology,2,419.19,838.39,true,gastroenteritis; age 1; complexity 2; referral noted,synthetic-v1
C0008019,P0593,VET-009,2025-01,rural,specialty,cat,mixed,4,1,otitis,cytology,1,200.21,200.21,true,otitis; age 4; complexity 1; referral noted,synthetic-v1
C0008020,P1878,VET-009,2025-01,rural,specialty,dog,mixed,6,0,dermatitis,medication,1,259.02,259.02,true,dermatitis; age 6; complexity 0; referral noted,synthetic-v1
C0008021,P0140,VET-009,2025-01,rural,specialty,dog,large,2,1,gastroenteritis,consult,2,376.12,752.24,true,gastroenteritis; age 2; complexity 1; referral noted,synthetic-v1
C0008022,P1826,VET-009,2025-01,rural,specialty,dog,medium,8,0,gastroenteritis,consult,1,299.00,299.00,true,gastroenteritis; age 8; complexity 0; referral noted,synthetic-v1
C0008023,P0457,VET-009,2025-01,rural,specialty,cat,mixed,8,0,otitis,cytology,2,163.50,327.00,true,otitis; age 8; complexity 0; referral noted,synthetic-v1
C0009000,P0005,VET-010,2025-01,metro,gp,dog,large,13,1,gastroenteritis,consult,1,215.44,215.44,false,gastroenteritis; age 13; complexity 1; managed in setting,synthetic-v1
C0009001,P1545,VET-010,2025-01,metro,gp,dog,large,11,1,gastroenteritis,consult,1,183.89,183.89,false,gastroenteritis; age 11; complexity 1; repeat visit; managed in setting,synthetic-v1
C0009002,P2200,VET-010,2025-01,metro,gp,dog,small,7,0,dermatitis,consult,1,144.44,144.44,false,dermatitis; age 7; complexity 0; managed in setting,synthetic-v1
C0009003,P0753,VET-010,2025-01,metro,gp,dog,large,14,1,dermatitis,consult,1,199.98,199.98,false,dermatitis; age 14; complexity 1; repeat visit; managed in setting,synthetic-v1
C0009004,P2109,VET-010,2025-01,metro,gp,cat,mixed,14,1,otitis,cytology,1,116.53,116.53,false,otitis; age 14; complexity 1; repeat visit; managed in setting,synthetic-v1
C0009005,P1290,VET-010,2025-01,metro,gp,cat,medium,14,1,gastroenteritis,pathology,1,283.48,283.48,false,gastroenteritis; age 14; complexity 1; managed in setting,synthetic-v1
C0009006,P0566,VET-010,2025-01,metro,gp,cat,small,7,1,otitis,cytology,1,113.62,113.62,false,otitis; age 7; complexity 1; managed in setting,synthetic-v1
C0009007,P2298,VET-010,2025-01,metro,gp,dog,mixed,13,1,dermatitis,consult,1,232.34,232.34,false,dermatitis; age 13; complexity 1; managed in setting,synthetic-v1
C0009008,P1742,VET-010,2025-01,metro,gp,dog,medium,12,1,otitis,consult,1,167.58,167.58,false,otitis; age 12; complexity 1; managed in setting,synthetic-v1
C0009009,P1494,VET-010,2025-01,metro,gp,dog,large,13,0,gastroenteritis,consult,2,184.31,368.62,false,gastroenteritis; age 13; complexity 0; managed in setting,synthetic-v1
C0009010,P2153,VET-010,2025-01,metro,gp,cat,mixed,2,2,otitis,consult,2,178.28,356.56,true,otitis; age 2; complexity 2; referral noted,synthetic-v1
C0009011,P1708,VET-010,2025-01,metro,gp,dog,medium,6,0,otitis,cytology,1,98.33,98.33,true,otitis; age 6; complexity 0; repeat visit; referral noted,synthetic-v1
C0009012,P0369,VET-010,2025-01,metro,gp,cat,medium,4,1,gastroenteritis,consult,2,164.34,328.67,false,gastroenteritis; age 4; complexity 1; managed in setting,synthetic-v1
C0009013,P1745,VET-010,2025-01,metro,gp,dog,mixed,12,0,otitis,consult,1,161.52,161.52,false,otitis; age 12; complexity 0; managed in setting,synthetic-v1
C0009014,P2220,VET-010,2025-01,metro,gp,dog,medium,8,2,dermatitis,consult,1,194.54,194.54,false,dermatitis; age 8; complexity 2; repeat visit; managed in setting,synthetic-v1
C0009015,P1931,VET-010,2025-01,metro,gp,dog,medium,14,0,otitis,consult,1,192.26,192.26,false,otitis; age 14; complexity 0; managed in setting,synthetic-v1
C0009016,P0321,VET-010,2025-01,metro,gp,cat,small,7,1,otitis,cytology,1,117.35,117.35,true,otitis; age 7; complexity 1; repeat visit; referral noted,synthetic-v1
C0009017,P0712,VET-010,2025-01,metro,gp,cat,mixed,6,2,otitis,consult,1,189.85,189.85,true,otitis; age 6; complexity 2; referral noted,synthetic-v1
C0009018,P0266,VET-010,2025-01,metro,gp,dog,small,11,0,dermatitis,medication,1,124.59,124.59,false,dermatitis; age 11; complexity 0; managed in setting,synthetic-v1
C0009019,P1504,VET-010,2025-01,metro,gp,dog,mixed,13,0,gastroenteritis,pathology,1,247.79,247.79,false,gastroenteritis; age 13; complexity 0; managed in setting,synthetic-v1
C0009020,P0247,VET-010,2025-01,metro,gp,dog,mixed,4,0,dermatitis,consult,1,168.11,168.11,false,dermatitis; age 4; complexity 0; repeat visit; managed in setting,synthetic-v1
C0009021,P2339,VET-010,2025-01,metro,gp,cat,mixed,11,2,gastroenteritis,consult,2,228.56,457.13,false,gastroenteritis; age 11; complexity 2; managed in setting,synthetic-v1
C0009022,P0500,VET-010,2025-01,metro,gp,dog,small,6,1,gastroenteritis,pathology,1,183.66,183.66,false,gastroenteritis; age 6; complexity 1; managed in setting,synthetic-v1
C0009023,P1052,VET-010,2025-01,metro,gp,dog,small,4,1,otitis,cytology,1,113.46,113.46,true,otitis; age 4; complexity 1; referral noted,synthetic-v1
C0009024,P1429,VET-010,2025-01,metro,gp,dog,large,8,2,otitis,cytology,1,112.45,112.45,false,otitis; age 8; complexity 2; managed in setting,synthetic-v1
C0009025,P1282,VET-010,2025-01,metro,gp,dog,small,8,1,dermatitis,medication,2,127.51,255.03,false,dermatitis; age 8; complexity 1; managed in setting,synthetic-v1
C0010000,P1025,VET-011,2025-01,regional,gp,cat,mixed,11,1,otitis,consult,1,205.71,205.71,false,otitis; age 11; complexity 1; managed in setting,synthetic-v1
C0010001,P2223,VET-011,2025-01,regional,gp,dog,medium,8,2,otitis,consult,1,189.67,189.67,false,otitis; age 8; complexity 2; managed in setting,synthetic-v1
C0010002,P0107,VET-011,2025-01,regional,gp,dog,small,9,0,gastroenteritis,pathology,1,200.28,200.28,false,gastroenteritis; age 9; complexity 0; managed in setting,synthetic-v1
C0010003,P1350,VET-011,2025-01,regional,gp,cat,large,2,2,otitis,consult,1,183.49,183.49,true,otitis; age 2; complexity 2; repeat visit; referral noted,synthetic-v1
C0010004,P1568,VET-011,2025-01,regional,gp,cat,medium,11,0,dermatitis,medication,1,156.73,156.73,false,dermatitis; age 11; complexity 0; managed in setting,synthetic-v1
C0010005,P2350,VET-011,2025-01,regional,gp,dog,mixed,5,1,otitis,cytology,1,117.53,117.53,true,otitis; age 5; complexity 1; referral noted,synthetic-v1
C0010006,P1076,VET-011,2025-01,regional,gp,dog,mixed,6,1,gastroenteritis,pathology,1,224.87,224.87,true,gastroenteritis; age 6; complexity 1; referral noted,synthetic-v1
C0010007,P1177,VET-011,2025-01,regional,gp,dog,mixed,1,2,dermatitis,consult,2,203.09,406.17,false,dermatitis; age 1; complexity 2; managed in setting,synthetic-v1
C0010008,P1927,VET-011,2025-01,regional,gp,dog,large,6,0,otitis,consult,1,137.63,137.63,false,otitis; age 6; complexity 0; managed in setting,synthetic-v1
C0010009,P0109,VET-011,2025-01,regional,gp,dog,large,8,1,dermatitis,consult,1,192.93,192.93,true,dermatitis; age 8; complexity 1; referral noted,synthetic-v1
C0010010,P1248,VET-011,2025-01,regional,gp,dog,medium,3,1,otitis,consult,1,157.64,157.64,false,otitis; age 3; complexity 1; managed in setting,synthetic-v1
C0010011,P2150,VET-011,2025-01,regional,gp,cat,small,9,1,gastroenteritis,consult,1,191.89,191.89,true,gastroenteritis; age 9; complexity 1; referral noted,synthetic-v1
C0010012,P1321,VET-011,2025-01,regional,gp,cat,medium,4,1,otitis,consult,1,152.02,152.02,false,otitis; age 4; complexity 1; managed in setting,synthetic-v1
C0010013,P0800,VET-011,2025-01,regional,gp,dog,large,9,1,dermatitis,medication,1,141.79,141.79,false,dermatitis; age 9; complexity 1; repeat visit; managed in setting,synthetic-v1
C0010014,P2209,VET-011,2025-01,regional,gp,cat,mixed,8,0,gastroenteritis,consult,1,178.22,178.22,false,gastroenteritis; age 8; complexity 0; managed in setting,synthetic-v1
C0010015,P1303,VET-011,2025-01,regional,gp,dog,small,9,0,gastroenteritis,consult,1,170.81,170.81,false,gastroenteritis; age 9; complexity 0; managed in setting,synthetic-v1
C0010016,P1393,VET-011,2025-01,regional,gp,dog,large,12,1,dermatitis,consult,1,188.82,188.82,false,dermatitis; age 12; complexity 1; managed in setting,synthetic-v1
C0010017,P2162,VET-011,2025-01,regional,gp,cat,mixed,1,0,gastroenteritis,pathology,1,176.18,176.18,false,gastroenteritis; age 1; complexity 0; managed in setting,synthetic-v1
C0010018,P0029,VET-011,2025-01,regional,gp,dog,small,10,1,dermatitis,consult,1,215.74,215.74,false,dermatitis; age 10; complexity 1; managed in setting,synthetic-v1
C0010019,P0788,VET-011,2025-01,regional,gp,dog,small,2,1,otitis,cytology,1,124.30,124.30,false,otitis; age 2; complexity 1; managed in setting,synthetic-v1
C0010020,P2313,VET-011,2025-01,regional,gp,dog,mixed,10,1,dermatitis,medication,1,179.21,179.21,false,dermatitis; age 10; complexity 1; managed in setting,synthetic-v1
C0010021,P2086,VET-011,2025-01,regional,gp,dog,medium,2,0,dermatitis,medication,1,121.13,121.13,false,dermatitis; age 2; complexity 0; managed in setting,synthetic-v1
C0010022,P1541,VET-011,2025-01,regional,gp,cat,small,14,2,gastroenteritis,consult,1,267.62,267.62,false,gastroenteritis; age 14; complexity 2; repeat visit; managed in setting,synthetic-v1
C0011000,P0442,VET-012,2025-01,rural,gp,dog,small,7,0,dermatitis,medication,1,150.89,150.89,false,dermatitis; age 7; complexity 0; managed in setting,synthetic-v1
C0011001,P1678,VET-012,2025-01,rural,gp,dog,medium,10,2,dermatitis,medication,2,167.68,335.37,false,dermatitis; age 10; complexity 2; repeat visit; managed in setting,synthetic-v1
C0011002,P0326,VET-012,2025-01,rural,gp,dog,large,1,1,otitis,consult,2,187.51,375.03,false,otitis; age 1; complexity 1; managed in setting,synthetic-v1
C0011003,P0237,VET-012,2025-01,rural,gp,cat,large,11,0,otitis,consult,2,184.89,369.79,false,otitis; age 11; complexity 0; managed in setting,synthetic-v1
C0011004,P1869,VET-012,2025-01,rural,gp,dog,small,1,1,dermatitis,medication,1,156.16,156.16,false,dermatitis; age 1; complexity 1; managed in setting,synthetic-v1
